,data,count
4311,"('ty', 'pho')",4311
4312,"('sashim', 'i_')",4312
4313,"('fur', 'ni')",4313
4314,"('furni', 'ture_')",4314
4315,"('ma', 'il')",4315
4316,"('appli', 'can')",4316
4317,"('applican', 'ts_')",4317
4318,"('ac', 'tions_')",4318
4319,"('ski', 'p_')",4319
4320,"('recru', 'i')",4320
4321,"('jun', 'e_')",4321
4322,"('j', 'i_')",4322
4323,"('w', 'ore_')",4323
4324,"('gradu', 'ated_')",4324
4325,"('gr', 'own_')",4325
4326,"('ye', 'ong')",4326
4327,"('pal', 'ace_')",4327
4328,"('grou', 'ps_')",4328
4329,"('inter', 'ior_')",4329
4330,"('representa', 'tive_')",4330
4331,"('we', 'b_')",4331
4332,"('sign', 'ature_')",4332
4333,"('f', 'fy_')",4333
4334,"('ren', 'ting_')",4334
4335,"('high', 'est_')",4335
4336,"('electri', 'c_')",4336
4337,"('tre', 'ated_')",4337
4338,"('ex', 'ter')",4338
4339,"('produc', 'ed_')",4339
4340,"('sh', 'owed_')",4340
4341,"('arr', 'an')",4341
4342,"('ag', 'end')",4342
4343,"('navi', 'gation_')",4343
4344,"('resu', 'me_')",4344
4345,"('fini', 'shing_')",4345
4346,"('f', 'li')",4346
4347,"('divi', 'ded_')",4347
4348,"('addi', 'tionally_')",4348
4349,"('f', 'oo')",4349
4350,"('fr', 'a')",4350
4351,"('app', 'le_')",4351
4352,"('wha', 'te')",4352
4353,"('whate', 'ver_')",4353
4354,"('inven', 'tory_')",4354
4355,"('re', 'pe')",4355
4356,"('reason', 'able_')",4356
4357,"('men', 'tion_')",4357
4358,"('rela', 'tion')",4358
4359,"('certain', 'ly_')",4359
4360,"('mo', 'stly_')",4360
4361,"('fabri', 'c_')",4361
4362,"('thro', 'at_')",4362
4363,"('mp', 'ing_')",4363
4364,"('ank', 'le_')",4364
4365,"('car', 'di')",4365
4366,"('g', 'on_')",4366
4367,"('concentr', 'ate_')",4367
4368,"('de', 'scri')",4368
4369,"('i', 'cal_')",4369
4370,"('cur', 'ry_')",4370
4371,"('trans', 'action_')",4371
4372,"('ren', 'ted_')",4372
4373,"('transfer', 'ring_')",4373
4374,"('re', 'turning_')",4374
4375,"('pl', 'ates_')",4375
4376,"('wa', 'shed_')",4376
4377,"('blea', 'ch_')",4377
4378,"('d', 'le_')",4378
4379,"('ma', 'chin')",4379
4380,"('po', 'tat')",4380
4381,"('potat', 'oes_')",4381
4382,"('tis', 'su')",4382
4383,"('ser', 'v')",4383
4384,"('typho', 'on_')",4384
4385,"('bro', 'th_')",4385
4386,"('re', 'placed_')",4386
4387,"('automa', 'tic_')",4387
4388,"('eng', 'ine')",4388
4389,"('m', 's._')",4389
4390,"('prepar', 'ation_')",4390
4391,"('schedu', 'les_')",4391
4392,"('every', 'body_')",4392
4393,"('y', 'm')",4393
4394,"('c', 'ate')",4394
4395,"('cate', 'g')",4395
4396,"('ex', 'ha')",4396
4397,"('accep', 'ted_')",4397
4398,"('val', 'ue_')",4398
4399,"('re', 'fre')",4399
4400,"('re', 'gre')",4400
4401,"('ad', 'vice_')",4401
4402,"('prin', 'ting_')",4402
4403,"('a', 'su')",4403
4404,"('bloc', 'ked_')",4404
4405,"('an', 'gry_')",4405
4406,"('rela', 'x_')",4406
4407,"('inju', 'red_')",4407
4408,"('visi', 'tors_')",4408
4409,"('v', 'als_')",4409
4410,"('res', 'ort_')",4410
4411,"('ou', 'se_')",4411
4412,"('book', 'let_')",4412
4413,"('u.', 's._')",4413
4414,"('no', 'body_')",4414
4415,"('ca', 'p')",4415
4416,"('comm', 'unity_')",4416
4417,"('z', 'oo_')",4417
4418,"('cu', 'mu')",4418
4419,"('de', 'm')",4419
4420,"('pregn', 'ant_')",4420
4421,"('re', 'sting_')",4421
4422,"('ta', 'il_')",4422
4423,"('aw', 'k')",4423
4424,"('awk', 'ward_')",4424
4425,"('in', 'put_')",4425
4426,"('nur', 'se_')",4426
4427,"('ag', 'ent_')",4427
4428,"('fin', 'ger')",4428
4429,"('am', 'ed_')",4429
4430,"('mid', 'term_')",4430
4431,"('tor', 'n_')",4431
4432,"('batter', 'ies_')",4432
4433,"('ri', 'ver_')",4433
4434,"('be', 'i')",4434
4435,"('ro', 'ads_')",4435
4436,"('lo', 'ck_')",4436
4437,"('repor', 'ting_')",4437
4438,"('back', 'pack_')",4438
4439,"('ro', 'll_')",4439
4440,"('rene', 'w')",4440
4441,"('s', 'wa')",4441
4442,"('ess', 'ence_')",4442
4443,"('paint', 'ings_')",4443
4444,"('susp', 'ended_')",4444
4445,"('scen', 'e_')",4445
4446,"('in', 'jection_')",4446
4447,"('p', 'y_')",4447
4448,"('al', 'bu')",4448
4449,"('de', 'duc')",4449
4450,"('purch', 'ases_')",4450
4451,"('comb', 'o_')",4451
4452,"('repor', 'ts_')",4452
4453,"('compla', 'int_')",4453
4454,"('re', 'si')",4454
4455,"('guar', 'an')",4455
4456,"('guaran', 'te')",4456
4457,"('communi', 'cation_')",4457
4458,"('emb', 'as')",4458
4459,"('embas', 'sy_')",4459
4460,"('expi', 'red_')",4460
4461,"('accoun', 'ts_')",4461
4462,"('seri', 'ously_')",4462
4463,"('a', 'tive_')",4463
4464,"('ta', 'tions_')",4464
4465,"('pro', 'duce_')",4465
4466,"('s', 'or_')",4466
4467,"('il', 'ing_')",4467
4468,"('ad', 'ding_')",4468
4469,"('conta', 'ins_')",4469
4470,"('r', 'oun')",4470
4471,"('ch', 'all')",4471
4472,"('ga', 'thering_')",4472
4473,"('che', 'e')",4473
4474,"('me', 'ant_')",4474
4475,"('b', 'other_')",4475
4476,"('stri', 'ke_')",4476
4477,"('any', 'time_')",4477
4478,"('prom', 'i')",4478
4479,"('in', 'ser')",4479
4480,"('f', 'ancy_')",4480
4481,"('lat', 'te_')",4481
4482,"('e', 've_')",4482
4483,"('ambul', 'ance_')",4483
4484,"('brief', 'ly_')",4484
4485,"('q', '_')",4485
4486,"('st', 'ain_')",4486
4487,"('our', 'selves_')",4487
4488,"('sin', 'e_')",4488
4489,"('depar', 'tments_')",4489
4490,"('circum', 'stances_')",4490
4491,"('sam', 'sung_')",4491
4492,"('air', 'man_')",4492
4493,"('low', 'est_')",4493
4494,"('te', 'mple_')",4494
4495,"('pre', 'mi')",4495
4496,"('cat', 'alo')",4496
4497,"('fin', 'ger_')",4497
4498,"('pre', 'v')",4498
4499,"('boo', 'th_')",4499
4500,"('go', 'ld_')",4500
4501,"('ten', 'n')",4501
4502,"('tenn', 'is_')",4502
4503,"('be', 't_')",4503
4504,"('neck', 'lace_')",4504
4505,"('d', 'or')",4505
4506,"('m', 'or_')",4506
4507,"('ve', 'ment_')",4507
4508,"('c', 'ycle_')",4508
4509,"('sh', 'er_')",4509
4510,"('m', 'l_')",4510
4511,"('passen', 'gers_')",4511
4512,"('di', 'se')",4512
4513,"('si', 'on')",4513
4514,"('blo', 'g_')",4514
4515,"('me', 'as')",4515
4516,"('b', 'ic')",4516
4517,"('tex', 'ture_')",4517
4518,"('veri', 'fy_')",4518
4519,"('je', 'ans_')",4519
4520,"('gri', 'lled_')",4520
4521,"('main', 'ly_')",4521
4522,"('a', 'side_')",4522
4523,"('sch', 'oo')",4523
4524,"('sk', 'y_')",4524
4525,"('fle', 'xi')",4525
4526,"('s', 'ort_')",4526
4527,"('develo', 'ped_')",4527
4528,"('un', 'like_')",4528
4529,"('conce', 'pt_')",4529
4530,"('pla', 'y')",4530
4531,"('differ', 'ences_')",4531
4532,"('co', 'll')",4532
4533,"('after', 'ward_')",4533
4534,"('sum', 'mar')",4534
4535,"('execu', 'tive_')",4535
4536,"('me', 'asu')",4536
4537,"('announ', 'ced_')",4537
4538,"('z', '_')",4538
4539,"('fig', 'ure_')",4539
4540,"('co', 'ach_')",4540
4541,"('a', 'k_')",4541
4542,"('wom', 'an_')",4542
4543,"('ski', 'rt_')",4543
4544,"('ener', 'gy_')",4544
4545,"('you', 'tube_')",4545
4546,"('tech', 'ni')",4546
4547,"('mode', 'ls_')",4547
4548,"('so', 'ci')",4548
4549,"('j', 'am_')",4549
4550,"('sp', 'read_')",4550
4551,"('bil', 'lion_')",4551
4552,"('oc', 'ca')",4552
4553,"('charac', 'ter')",4553
4554,"('character', 'is')",4554
4555,"('cla', 'ssi')",4555
4556,"('car', 'ried_')",4556
4557,"('w', 'er_')",4557
4558,"('bur', 'den_')",4558
4559,"('bi', 'bi')",4559
4560,"('enter', 'ing_')",4560
4561,"('relation', 'ship_')",4561
4562,"('ear', 'rings_')",4562
4563,"('ch', 'a')",4563
4564,"('pati', 'ents_')",4564
4565,"('be', 'd')",4565
4566,"('cour', 't_')",4566
4567,"('dro', 'ps_')",4567
4568,"('spr', 'ay_')",4568
4569,"('ex', 'emp')",4569
4570,"('cir', 'c')",4570
4571,"('note', 'book_')",4571
4572,"('do', 'gs_')",4572
4573,"('ti', 'me')",4573
4574,"('tr', 'ack_')",4574
4575,"('re', 'issued_')",4575
4576,"('ki', 'o')",4576
4577,"('sha', 'king_')",4577
4578,"('mou', 'se_')",4578
4579,"('cro', 'ss')",4579
4580,"('ev', 'es_')",4580
4581,"('in', 'k')",4581
4582,"('en', 'try_')",4582
4583,"('ri', 'bs_')",4583
4584,"('hur', 'ting_')",4584
4585,"('under', 'wear_')",4585
4586,"('war', 'ran')",4586
4587,"('warran', 'ty_')",4587
4588,"('z', 'i')",4588
4589,"('mu', 'sh')",4589
4590,"('shor', 'tly_')",4590
4591,"('a', 'lized_')",4591
4592,"('all', 'ow')",4592
4593,"('sle', 'pt_')",4593
4594,"('a', 'ward_')",4594
4595,"('recommen', 'dations_')",4595
4596,"('u', 'l_')",4596
4597,"('mo', 'di')",4597
4598,"('de', 'si')",4598
4599,"('asse', 'mb')",4599
4600,"('sig', 'ner_')",4600
4601,"('fe', 'ed')",4601
4602,"('ta', 'i')",4602
4603,"('unexp', 'ected_')",4603
4604,"('is', 'n_')",4604
4605,"('compens', 'ation_')",4605
4606,"('pri', 'ze_')",4606
4607,"('w', 'in_')",4607
4608,"('hel', 'ping_')",4608
4609,"('re', 'w_')",4609
4610,"('dre', 'am_')",4610
4611,"('ori', 'ty_')",4611
4612,"('str', 'ength_')",4612
4613,"('st', 'ab')",4613
4614,"('m', 'n_')",4614
4615,"('acce', 'ss')",4615
4616,"('americ', 'a_')",4616
4617,"('experi', 'ences_')",4617
4618,"('b', 'ts_')",4618
4619,"('work', 'er_')",4619
4620,"('conduc', 'ted_')",4620
4621,"('ing', 'ly_')",4621
4622,"('re', 'stri')",4622
4623,"('t', 'ro')",4623
4624,"('ri', 'sk_')",4624
4625,"('op', 'e_')",4625
4626,"('bibi', 'mbap_')",4626
4627,"('ster', 'n_')",4627
4628,"('ha', 'bi')",4628
4629,"('catalo', 'g_')",4629
4630,"('up', 'stairs_')",4630
4631,"('ski', 'lls_')",4631
4632,"('li', 'ft_')",4632
4633,"('hospita', 'lization_')",4633
4634,"('dru', 'g_')",4634
4635,"('mi', 'x_')",4635
4636,"('prev', 'ent_')",4636
4637,"('ou', 'ts_')",4637
4638,"('lu', 'c')",4638
4639,"('car', 't_')",4639
4640,"('pat', 'ch_')",4640
4641,"('swa', 'p_')",4641
4642,"('tran', 'sport_')",4642
4643,"('comfor', 't_')",4643
4644,"('pop', 'corn_')",4644
4645,"('tri', 'm_')",4645
4646,"('he', 'els_')",4646
4647,"('bal', 'ance_')",4647
4648,"('sk', 'in')",4648
4649,"('cal', 'ories_')",4649
4650,"('d', 'yed_')",4650
4651,"('su', 'm_')",4651
4652,"('machin', 'es_')",4652
4653,"('ki', 'lo')",4653
4654,"('vouch', 'er_')",4654
4655,"('deliver', 'ies_')",4655
4656,"('eg', 'g_')",4656
4657,"('pr', 'oud_')",4657
4658,"('agre', 'ed_')",4658
4659,"('fre', 'ely_')",4659
4660,"('jun', 'g_')",4660
4661,"('h', 'an_')",4661
4662,"('she', 'et_')",4662
4663,"('d', 'able_')",4663
4664,"('exha', 'u')",4664
4665,"('su', 'per_')",4665
4666,"('text', 'book_')",4666
4667,"('ha', 'll')",4667
4668,"('flo', 'ors_')",4668
4669,"('sp', 'ending_')",4669
4670,"('ca', 'p_')",4670
4671,"('per', 'ha')",4671
4672,"('perha', 'ps_')",4672
4673,"('particip', 'ating_')",4673
4674,"('part', 'ner_')",4674
4675,"('de', 'signer_')",4675
4676,"('ne', 't')",4676
4677,"('up', 'on_')",4677
4678,"('wan', 'ting_')",4678
4679,"('si', 'ons_')",4679
4680,"('exam', 'ple_')",4680
4681,"('bi', 'te_')",4681
4682,"('t', 'an')",4682
4683,"('ra', 'ti')",4683
4684,"('pl', 'ant_')",4684
4685,"('u', 'ti')",4685
4686,"('the', 'm')",4686
4687,"('them', 'selves_')",4687
4688,"('br', 'a')",4688
4689,"('se', 'at')",4689
4690,"('up', 'grade_')",4690
4691,"('fr', 'an')",4691
4692,"('li', 'ved_')",4692
4693,"('me', 'ss')",4693
4694,"('vi', 'sion_')",4694
4695,"('el', 'der')",4695
4696,"('elder', 'ly_')",4696
4697,"('de', 'ter')",4697
4698,"('wi', 'se_')",4698
4699,"('supp', 'li')",4699
4700,"('ido', 'ls_')",4700
4701,"('so', 'on')",4701
4702,"('consi', 'der')",4702
4703,"('per', 'fec')",4703
4704,"('offer', 'ing_')",4704
4705,"('appro', 'x')",4705
4706,"('approx', 'im')",4706
4707,"('fall', 'ing_')",4707
4708,"('l', 'end_')",4708
4709,"('ac', 'cumu')",4709
4710,"('dem', 'and_')",4710
4711,"('di', 'gi')",4711
4712,"('natur', 'ally_')",4712
4713,"('terri', 'bly_')",4713
4714,"('awe', 'some_')",4714
4715,"('c', 'lin')",4715
4716,"('di', 'sin')",4716
4717,"('pi', 'llow_')",4717
4718,"('in', 'flu')",4718
4719,"('hone', 'stly_')",4719
4720,"('l', 'la')",4720
4721,"('si', 'l_')",4721
4722,"('in', 'door_')",4722
4723,"('impro', 'ved_')",4723
4724,"('recommen', 'dation_')",4724
4725,"('g', 'ings_')",4725
4726,"('fin', 'ding_')",4726
4727,"('f', 'ar')",4727
4728,"('de', 'ar_')",4728
4729,"('stre', 't')",4729
4730,"('water', 'mel')",4730
4731,"('k', 'a')",4731
4732,"('dri', 'ed_')",4732
4733,"('c', 'ally_')",4733
4734,"('pe', 'ach_')",4734
4735,"('re', 'moved_')",4735
4736,"('scal', 'p_')",4736
4737,"('be', 'verage_')",4737
4738,"('k', 'il')",4738
4739,"('sal', 't_')",4739
4740,"('in', 'ess_')",4740
4741,"('season', 'ed_')",4741
4742,"('per', 'for')",4742
4743,"('perfor', 'man')",4743
4744,"('requi', 'res_')",4744
4745,"('decre', 'ased_')",4745
4746,"('m', 'i_')",4746
4747,"('bri', 'ef_')",4747
4748,"('requi', 're_')",4748
4749,"('de', 'ce')",4749
4750,"('pres', 'ents_')",4750
4751,"('pic', 's_')",4751
4752,"('cul', 'tur')",4752
4753,"('cultur', 'al_')",4753
4754,"('exce', 'ed_')",4754
4755,"('difficul', 'ties_')",4755
4756,"('postp', 'on')",4756
4757,"('promo', 'ted_')",4757
4758,"('emb', 'arr')",4758
4759,"('lo', 'ved_')",4759
4760,"('gradu', 'ating_')",4760
4761,"('at', 'trac')",4761
4762,"('choo', 'sing_')",4762
4763,"('as', 'sign_')",4763
4764,"('app', 'eti')",4764
4765,"('err', 'ors_')",4765
4766,"('comple', 'x_')",4766
4767,"('electron', 'ics_')",4767
4768,"('t', 'a_')",4768
4769,"('spea', 'king_')",4769
4770,"('vo', 'ice_')",4770
4771,"('cooki', 'es_')",4771
4772,"('lefto', 'ver_')",4772
4773,"('lo', 'in_')",4773
4774,"('season', 'ing_')",4774
4775,"('accur', 'ate_')",4775
4776,"('gu', '_')",4776
4777,"('dru', 'gs_')",4777
4778,"('agend', 'a_')",4778
4779,"('pre', 'ci')",4779
4780,"('exclu', 'ding_')",4780
4781,"('negoti', 'ation_')",4781
4782,"('po', 'ster_')",4782
4783,"('conne', 'cting_')",4783
4784,"('smar', 't')",4784
4785,"('par', 'is_')",4785
4786,"('expec', 'ting_')",4786
4787,"('fi', 'les_')",4787
4788,"('cre', 'ate_')",4788
4789,"('fun', 'ctions_')",4789
4790,"('fav', 'or')",4790
4791,"('su', 'peri')",4791
4792,"('faci', 'al_')",4792
4793,"('disp', 'at')",4793
4794,"('cul', 'ous_')",4794
4795,"('c', 'ure_')",4795
4796,"('perfec', 'tly_')",4796
4797,"('pur', 'ple_')",4797
4798,"('c', 'ant_')",4798
4799,"('reque', 'sting_')",4799
4800,"('ad', 'ap')",4800
4801,"('c', 'tive_')",4801
4802,"('g', 'ent_')",4802
4803,"('i', 'ties_')",4803
4804,"('di', 'ag')",4804
4805,"('bran', 'ds_')",4805
4806,"('inst', 'al')",4806
4807,"('t', 'om_')",4807
4808,"('in', 'fec')",4808
4809,"('ir', 'on_')",4809
4810,"('clu', 'bs_')",4810
4811,"('ru', 'de_')",4811
4812,"('happ', 'ening_')",4812
4813,"('go', 'lf_')",4813
4814,"('wai', 'ted_')",4814
4815,"('flexi', 'ble_')",4815
4816,"('are', 'ly_')",4816
4817,"('bri', 'dge_')",4817
4818,"('k', 'm_')",4818
4819,"('wind', 'ows_')",4819
4820,"('slipp', 'ers_')",4820
4821,"('ex', 'changing_')",4821
4822,"('passen', 'ger_')",4822
4823,"('oc', 'curred_')",4823
4824,"('arr', 'ow_')",4824
4825,"('charac', 'ters_')",4825
4826,"('kn', 'owing_')",4826
4827,"('de', 'cor')",4827
4828,"('meas', 'ure_')",4828
4829,"('re', 'fill_')",4829
4830,"('scrat', 'ch_')",4830
4831,"('col', 'li')",4831
4832,"('bl', 'and_')",4832
4833,"('k', 'yo_')",4833
4834,"('no', 'tification_')",4834
4835,"('cance', 'ling_')",4835
4836,"('down', 'stairs_')",4836
4837,"('ordin', 'ary_')",4837
4838,"('draw', 'ing_')",4838
4839,"('performan', 'ces_')",4839
4840,"('over', 'la')",4840
4841,"('pain', 't_')",4841
4842,"('proce', 'ssing_')",4842
4843,"('main', 'tain_')",4843
4844,"('grad', 'ed_')",4844
4845,"('allow', 'ance_')",4845
4846,"('b', 'orr')",4846
4847,"('b', 'ou')",4847
4848,"('cre', 'di')",4848
4849,"('gir', 'l_')",4849
4850,"('supp', 'ly_')",4850
4851,"('d', 'or_')",4851
4852,"('organi', 'zing_')",4852
4853,"('in', 'stitu')",4853
4854,"('exp', 'an')",4854
4855,"('si', 'x_')",4855
4856,"('dr', 'ank_')",4856
4857,"('al', 'together_')",4857
4858,"('kni', 'fe_')",4858
4859,"('invi', 'te_')",4859
4860,"('medic', 'ines_')",4860
4861,"('dif', 'fers_')",4861
4862,"('comp', 'on')",4862
4863,"('exter', 'nal_')",4863
4864,"('t', 'le_')",4864
4865,"('fi', 'gu')",4865
4866,"('ir', 's_')",4866
4867,"('quar', 'ters_')",4867
4868,"('s', 'our')",4868
4869,"('su', 'rely_')",4869
4870,"('ser', 'ver_')",4870
4871,"('evi', 'dence_')",4871
4872,"('comp', 'ani')",4872
4873,"('regu', 'lation_')",4873
4874,"('quo', 'te_')",4874
4875,"('ch', 'y_')",4875
4876,"('reduc', 'ed_')",4876
4877,"('fe', 'wer_')",4877
4878,"('mar', 'kets_')",4878
4879,"('ra', 'in')",4879
4880,"('min', 'a_')",4880
4881,"('ben', 'ef')",4881
4882,"('benef', 'it_')",4882
4883,"('u', 'pper_')",4883
4884,"('g', 'ged_')",4884
4885,"('se', 'ttle_')",4885
4886,"('off', 'line_')",4886
4887,"('so', 'da_')",4887
4888,"('incre', 'di')",4888
4889,"('instal', 'lation_')",4889
4890,"('s', 'ore_')",4890
4891,"('cou', 'gh')",4891
4892,"('clin', 'ic_')",4892
4893,"('shou', 'lders_')",4893
4894,"('envelo', 'pe_')",4894
4895,"('in', 'fla')",4895
4896,"('spo', 'on_')",4896
4897,"('commu', 'te_')",4897
4898,"('bas', 'ke')",4898
4899,"('baske', 'tball_')",4899
4900,"('sch', 'o')",4900
4901,"('some', 'time_')",4901
4902,"('pu', 's_')",4902
4903,"('busin', 'e')",4903
4904,"('busine', 'sses_')",4904
4905,"('ic', 'es_')",4905
4906,"('li', 'ter')",4906
4907,"('b', 'la')",4907
4908,"('bl', 'ing_')",4908
4909,"('motor', 'cycle_')",4909
4910,"('blan', 'kets_')",4910
4911,"('shor', 'ter_')",4911
4912,"('pe', 'pper_')",4912
4913,"('it', 'is_')",4913
4914,"('no', 'tic')",4914
4915,"('bo', 'k_')",4915
4916,"('lar', 'ity_')",4916
4917,"('eye', 'br')",4917
4918,"('zz', 'y_')",4918
4919,"('sun', '_')",4919
4920,"('ck', 'ness_')",4920
4921,"('w', 'ood')",4921
4922,"('cu', 'cu')",4922
4923,"('exten', 'sion_')",4923
4924,"('d', 'ating_')",4924
4925,"('up', 'dated_')",4925
4926,"('ger', 'many_')",4926
4927,"('sh', 'oo')",4927
4928,"('exce', 'l_')",4928
4929,"('record', 's_')",4929
4930,"('jo', 'bs_')",4930
4931,"('memor', 'y_')",4931
4932,"('en', 'sion_')",4932
4933,"('a', 'ching_')",4933
4934,"('av', 'ing_')",4934
4935,"('har', 'dest_')",4935
4936,"('refre', 'shing_')",4936
4937,"('no', 'tes_')",4937
4938,"('de', 'signed_')",4938
4939,"('d', 'ings_')",4939
4940,"('tai', 'wan_')",4940
4941,"('replac', 'ement_')",4941
4942,"('blu', 'e')",4942
4943,"('us', 'b_')",4943
4944,"('ss', 'ors_')",4944
4945,"('anno', 'ying_')",4945
4946,"('fl', 'our_')",4946
4947,"('p', 'our_')",4947
4948,"('spec', 't_')",4948
4949,"('am', 'ing_')",4949
4950,"('th', 'ail')",4950
4951,"('thail', 'and_')",4951
4952,"('pain', 'ful_')",4952
4953,"('rati', 'o_')",4953
4954,"('e', 'stab')",4954
4955,"('bl', 'ouse_')",4955
4956,"('m', 'ood_')",4956
4957,"('sa', 'ved_')",4957
4958,"('souven', 'irs_')",4958
4959,"('ea', 'st_')",4959
4960,"('uni', 'ts_')",4960
4961,"('hone', 'y')",4961
4962,"('n', 'e_')",4962
4963,"('mista', 'kes_')",4963
4964,"('t', 'one_')",4964
4965,"('ch', 'ri')",4965
4966,"('c', 'er_')",4966
4967,"('ali', 'ze_')",4967
4968,"('r', 'ates_')",4968
4969,"('p', 'am')",4969
4970,"('cooper', 'ation_')",4970
4971,"('da', 'e_')",4971
4972,"('v', 'acc')",4972
4973,"('l', 'er')",4973
4974,"('quo', 'tation_')",4974
4975,"('imp', 'act_')",4975
4976,"('coun', 'ter')",4976
4977,"('ac', 'es_')",4977
4978,"('announ', 'ce_')",4978
4979,"('va', 'lid_')",4979
4980,"('dispo', 's')",4980
4981,"('dispos', 'able_')",4981
4982,"('painki', 'llers_')",4982
4983,"('ser', 'ies_')",4983
4984,"('lo', 'g_')",4984
4985,"('rep', 'ly_')",4985
4986,"('anti', 'bio')",4986
4987,"('she', 'ets_')",4987
4988,"('so', 'ap_')",4988
4989,"('tw', 'in_')",4989
4990,"('luc', 'ki')",4990
4991,"('lucki', 'ly_')",4991
4992,"('loo', 'se_')",4992
4993,"('m', 'ble_')",4993
4994,"('sh', 'in')",4994
4995,"('strawber', 'ry_')",4995
4996,"('vi', 'ol')",4996
4997,"('or', 'ing_')",4997
4998,"('v', 'y_')",4998
4999,"('pic', 'king_')",4999
5000,"('embarr', 'as')",5000
5001,"('inter', 'section_')",5001
5002,"('u', 'ms_')",5002
5003,"('cra', 'zy_')",5003
5004,"('ru', 'mor_')",5004
5005,"('to', 'ys_')",5005
5006,"('su', 'it')",5006
5007,"('kio', 'sk_')",5007
5008,"('pi', 'll')",5008
5009,"('wai', 'st_')",5009
5010,"('compens', 'ate_')",5010
5011,"('lac', 'king_')",5011
5012,"('la', 'mb_')",5012
5013,"('person', 'ality_')",5013
5014,"('kil', 'o_')",5014
5015,"('wood', 'en_')",5015
5016,"('bo', 'iled_')",5016
5017,"('air', 'y_')",5017
5018,"('mail', 's_')",5018
5019,"('sub', 'scri')",5019
5020,"('j', 'a')",5020
5021,"('won', 'der')",5021
5022,"('wonder', 'ful_')",5022
5023,"('man', 'power_')",5023
5024,"('respon', 'd_')",5024
5025,"('se', 'ssions_')",5025
5026,"('j', 'ang_')",5026
5027,"('surpri', 'se_')",5027
5028,"('le', 'ment_')",5028
5029,"('ex', 'ams_')",5029
5030,"('every', 'where_')",5030
5031,"('ab', 'or')",5031
5032,"('g', 'yeong')",5032
5033,"('bo', 'k')",5033
5034,"('feed', 'back_')",5034
5035,"('bran', 'ches_')",5035
5036,"('b', 'al_')",5036
5037,"('loc', 'ker_')",5037
5038,"('tran', 'sit_')",5038
5039,"('w', 'oke_')",5039
5040,"('graph', 'y_')",5040
5041,"('exci', 'ting_')",5041
5042,"('gre', 'asy_')",5042
5043,"('cu', 't')",5043
5044,"('recogni', 'ze_')",5044
5045,"('hon', 'ey_')",5045
5046,"('inci', 'dent_')",5046
5047,"('emp', 'ha')",5047
5048,"('continu', 'ed_')",5048
5049,"('af', 'fec')",5049
5050,"('p', 'ou')",5050
5051,"('si', 'ght')",5051
5052,"('trans', 'lation_')",5052
5053,"('mo', 'on_')",5053
5054,"('caffe', 'ine_')",5054
5055,"('defec', 'ts_')",5055
5056,"('in', 'ated_')",5056
5057,"('revi', 'sed_')",5057
5058,"('pam', 'ph')",5058
5059,"('characteris', 'tics_')",5059
5060,"('a', 'i_')",5060
5061,"('buil', 't_')",5061
5062,"('au', 'tom')",5062
5063,"('cop', 'i')",5063
5064,"('chil', 'd')",5064
5065,"('ad', 'a_')",5065
5066,"('mi', 'c_')",5066
5067,"('ru', 'b')",5067
5068,"('suf', 'ficient_')",5068
5069,"('ti', 'tu')",5069
5070,"('ag', 'r')",5070
5071,"('appli', 'cant_')",5071
5072,"('re', 'lieve_')",5072
5073,"('ne', 'y_')",5073
5074,"('stre', 'ssed_')",5074
5075,"('i', 'ta')",5075
5076,"('ti', 're')",5076
5077,"('p', 'atter')",5077
5078,"('kne', 'e_')",5078
5079,"('be', 'ver')",5079
5080,"('bever', 'ages_')",5080
5081,"('h', 'or')",5081
5082,"('assi', 'st_')",5082
5083,"('infla', 'm')",5083
5084,"('vita', 'min')",5084
5085,"('vitamin', 's_')",5085
5086,"('che', 'w')",5086
5087,"('band', 'age_')",5087
5088,"('th', 's_')",5088
5089,"('scho', 'lar')",5089
5090,"('y', 'on')",5090
5091,"('bar', 'be')",5091
5092,"('ri', 'age_')",5092
5093,"('mo', 'de_')",5093
5094,"('ath', 'le')",5094
5095,"('vi', 'lla')",5095
5096,"('free', 'ze_')",5096
5097,"('lan', 'ding_')",5097
5098,"('fi', 'lling_')",5098
5099,"('cu', 'st')",5099
5100,"('wri', 'st_')",5100
5101,"('han', 'bok_')",5101
5102,"('draw', 'er_')",5102
5103,"('d', 'les_')",5103
5104,"('li', 'p_')",5104
5105,"('slee', 'py_')",5105
5106,"('ab', 's_')",5106
5107,"('a', 'er')",5107
5108,"('sha', 'd')",5108
5109,"('sli', 'p_')",5109
5110,"('re', 'issue_')",5110
5111,"('f', 'low_')",5111
5112,"('u', 'ps_')",5112
5113,"('d', 'ging_')",5113
5114,"('scre', 'ening_')",5114
5115,"('squi', 'd_')",5115
5116,"('supple', 'ments_')",5116
5117,"('main', 'ten')",5117
5118,"('mainten', 'ance_')",5118
5119,"('particip', 'ants_')",5119
5120,"('comp', 'are_')",5120
5121,"('pre', 'fer')",5121
5122,"('less', 'ons_')",5122
5123,"('ol', 'ym')",5123
5124,"('mat', 'ters_')",5124
5125,"('curr', 'encies_')",5125
5126,"('g', 'g')",5126
5127,"('i', 'ze_')",5127
5128,"('chan', 'ne')",5128
5129,"('channe', 'ls_')",5129
5130,"('ear', 'th')",5130
5131,"('earth', 'qua')",5131
5132,"('qu', 'et_')",5132
